timestamp,temp_t-1,humidity_t-1,wind_speed_t-1,pressure_t-1,temp_t-2,humidity_t-2,wind_speed_t-2,pressure_t-2,temp_t-3,humidity_t-3,wind_speed_t-3,pressure_t-3,temp_t-4,humidity_t-4,wind_speed_t-4,pressure_t-4,temp_t-5,humidity_t-5,wind_speed_t-5,pressure_t-5,temp_t-6,humidity_t-6,wind_speed_t-6,pressure_t-6,hour,day_of_week,target_temp_t+1
2024-10-23 20:00:00,28.5,56.0,7.9,1005.7,29.1,60.0,7.7,1005.0,31.1,56.0,5.3,1004.6,32.8,44.0,9.7,1004.2,33.2,44.0,8.8,1004.3,33.3,45.0,7.9,1004.9,20,2,26.5
2024-10-23 21:00:00,27.0,60.0,6.5,1006.0,28.5,56.0,7.9,1005.7,29.1,60.0,7.7,1005.0,31.1,56.0,5.3,1004.6,32.8,44.0,9.7,1004.2,33.2,44.0,8.8,1004.3,21,2,26.1
2024-10-23 22:00:00,26.5,60.0,7.7,1006.1,27.0,60.0,6.5,1006.0,28.5,56.0,7.9,1005.7,29.1,60.0,7.7,1005.0,31.1,56.0,5.3,1004.6,32.8,44.0,9.7,1004.2,22,2,25.6
2024-10-23 23:00:00,26.1,61.0,8.4,1006.6,26.5,60.0,7.7,1006.1,27.0,60.0,6.5,1006.0,28.5,56.0,7.9,1005.7,29.1,60.0,7.7,1005.0,31.1,56.0,5.3,1004.6,23,2,25.4
2024-10-24 00:00:00,25.6,64.0,8.1,1006.7,26.1,61.0,8.4,1006.6,26.5,60.0,7.7,1006.1,27.0,60.0,6.5,1006.0,28.5,56.0,7.9,1005.7,29.1,60.0,7.7,1005.0,0,3,24.8
2024-10-24 01:00:00,25.4,63.0,9.1,1006.5,25.6,64.0,8.1,1006.7,26.1,61.0,8.4,1006.6,26.5,60.0,7.7,1006.1,27.0,60.0,6.5,1006.0,28.5,56.0,7.9,1005.7,1,3,24.0
2024-10-24 02:00:00,24.8,63.0,8.8,1006.2,25.4,63.0,9.1,1006.5,25.6,64.0,8.1,1006.7,26.1,61.0,8.4,1006.6,26.5,60.0,7.7,1006.1,27.0,60.0,6.5,1006.0,2,3,23.5
2024-10-24 03:00:00,24.0,66.0,8.0,1005.8,24.8,63.0,8.8,1006.2,25.4,63.0,9.1,1006.5,25.6,64.0,8.1,1006.7,26.1,61.0,8.4,1006.6,26.5,60.0,7.7,1006.1,3,3,23.2
2024-10-24 04:00:00,23.5,69.0,7.7,1005.8,24.0,66.0,8.0,1005.8,24.8,63.0,8.8,1006.2,25.4,63.0,9.1,1006.5,25.6,64.0,8.1,1006.7,26.1,61.0,8.4,1006.6,4,3,23.0
2024-10-24 05:00:00,23.2,68.0,8.5,1005.6,23.5,69.0,7.7,1005.8,24.0,66.0,8.0,1005.8,24.8,63.0,8.8,1006.2,25.4,63.0,9.1,1006.5,25.6,64.0,8.1,1006.7,5,3,23.8
2024-10-24 06:00:00,23.0,67.0,9.0,1005.7,23.2,68.0,8.5,1005.6,23.5,69.0,7.7,1005.8,24.0,66.0,8.0,1005.8,24.8,63.0,8.8,1006.2,25.4,63.0,9.1,1006.5,6,3,24.2
2024-10-24 07:00:00,23.8,65.0,10.1,1006.5,23.0,67.0,9.0,1005.7,23.2,68.0,8.5,1005.6,23.5,69.0,7.7,1005.8,24.0,66.0,8.0,1005.8,24.8,63.0,8.8,1006.2,7,3,26.2
2024-10-24 08:00:00,24.2,64.0,11.2,1007.3,23.8,65.0,10.1,1006.5,23.0,67.0,9.0,1005.7,23.2,68.0,8.5,1005.6,23.5,69.0,7.7,1005.8,24.0,66.0,8.0,1005.8,8,3,28.9
2024-10-24 09:00:00,26.2,62.0,9.9,1008.0,24.2,64.0,11.2,1007.3,23.8,65.0,10.1,1006.5,23.0,67.0,9.0,1005.7,23.2,68.0,8.5,1005.6,23.5,69.0,7.7,1005.8,9,3,31.1
2024-10-24 10:00:00,28.9,55.0,9.3,1008.6,26.2,62.0,9.9,1008.0,24.2,64.0,11.2,1007.3,23.8,65.0,10.1,1006.5,23.0,67.0,9.0,1005.7,23.2,68.0,8.5,1005.6,10,3,32.6
2024-10-24 11:00:00,31.1,49.0,10.5,1008.6,28.9,55.0,9.3,1008.6,26.2,62.0,9.9,1008.0,24.2,64.0,11.2,1007.3,23.8,65.0,10.1,1006.5,23.0,67.0,9.0,1005.7,11,3,33.4
2024-10-24 12:00:00,32.6,42.0,11.6,1007.8,31.1,49.0,10.5,1008.6,28.9,55.0,9.3,1008.6,26.2,62.0,9.9,1008.0,24.2,64.0,11.2,1007.3,23.8,65.0,10.1,1006.5,12,3,33.9
2024-10-24 13:00:00,33.4,38.0,9.9,1006.7,32.6,42.0,11.6,1007.8,31.1,49.0,10.5,1008.6,28.9,55.0,9.3,1008.6,26.2,62.0,9.9,1008.0,24.2,64.0,11.2,1007.3,13,3,34.1
2024-10-24 14:00:00,33.9,35.0,8.2,1005.6,33.4,38.0,9.9,1006.7,32.6,42.0,11.6,1007.8,31.1,49.0,10.5,1008.6,28.9,55.0,9.3,1008.6,26.2,62.0,9.9,1008.0,14,3,34.0
2024-10-24 15:00:00,34.1,33.0,7.7,1004.8,33.9,35.0,8.2,1005.6,33.4,38.0,9.9,1006.7,32.6,42.0,11.6,1007.8,31.1,49.0,10.5,1008.6,28.9,55.0,9.3,1008.6,15,3,33.5
2024-10-24 16:00:00,34.0,32.0,8.1,1004.1,34.1,33.0,7.7,1004.8,33.9,35.0,8.2,1005.6,33.4,38.0,9.9,1006.7,32.6,42.0,11.6,1007.8,31.1,49.0,10.5,1008.6,16,3,30.8
2024-10-24 17:00:00,33.5,36.0,6.7,1004.2,34.0,32.0,8.1,1004.1,34.1,33.0,7.7,1004.8,33.9,35.0,8.2,1005.6,33.4,38.0,9.9,1006.7,32.6,42.0,11.6,1007.8,17,3,28.2
2024-10-24 18:00:00,30.8,59.0,4.1,1004.4,33.5,36.0,6.7,1004.2,34.0,32.0,8.1,1004.1,34.1,33.0,7.7,1004.8,33.9,35.0,8.2,1005.6,33.4,38.0,9.9,1006.7,18,3,26.9
2024-10-24 19:00:00,28.2,58.0,7.2,1004.6,30.8,59.0,4.1,1004.4,33.5,36.0,6.7,1004.2,34.0,32.0,8.1,1004.1,34.1,33.0,7.7,1004.8,33.9,35.0,8.2,1005.6,19,3,25.5
2024-10-24 20:00:00,26.9,57.0,8.6,1005.2,28.2,58.0,7.2,1004.6,30.8,59.0,4.1,1004.4,33.5,36.0,6.7,1004.2,34.0,32.0,8.1,1004.1,34.1,33.0,7.7,1004.8,20,3,24.6
2024-10-24 21:00:00,25.5,56.0,7.7,1005.9,26.9,57.0,8.6,1005.2,28.2,58.0,7.2,1004.6,30.8,59.0,4.1,1004.4,33.5,36.0,6.7,1004.2,34.0,32.0,8.1,1004.1,21,3,24.6
2024-10-24 22:00:00,24.6,61.0,10.8,1006.3,25.5,56.0,7.7,1005.9,26.9,57.0,8.6,1005.2,28.2,58.0,7.2,1004.6,30.8,59.0,4.1,1004.4,33.5,36.0,6.7,1004.2,22,3,24.3
2024-10-24 23:00:00,24.6,51.0,8.3,1006.5,24.6,61.0,10.8,1006.3,25.5,56.0,7.7,1005.9,26.9,57.0,8.6,1005.2,28.2,58.0,7.2,1004.6,30.8,59.0,4.1,1004.4,23,3,23.1
2024-10-25 00:00:00,24.3,51.0,8.4,1006.3,24.6,51.0,8.3,1006.5,24.6,61.0,10.8,1006.3,25.5,56.0,7.7,1005.9,26.9,57.0,8.6,1005.2,28.2,58.0,7.2,1004.6,0,4,22.0
2024-10-25 01:00:00,23.1,57.0,7.2,1005.9,24.3,51.0,8.4,1006.3,24.6,51.0,8.3,1006.5,24.6,61.0,10.8,1006.3,25.5,56.0,7.7,1005.9,26.9,57.0,8.6,1005.2,1,4,21.8
2024-10-25 02:00:00,22.0,62.0,7.7,1005.5,23.1,57.0,7.2,1005.9,24.3,51.0,8.4,1006.3,24.6,51.0,8.3,1006.5,24.6,61.0,10.8,1006.3,25.5,56.0,7.7,1005.9,2,4,21.7
2024-10-25 03:00:00,21.8,63.0,7.1,1004.8,22.0,62.0,7.7,1005.5,23.1,57.0,7.2,1005.9,24.3,51.0,8.4,1006.3,24.6,51.0,8.3,1006.5,24.6,61.0,10.8,1006.3,3,4,21.4
2024-10-25 04:00:00,21.7,63.0,7.3,1004.5,21.8,63.0,7.1,1004.8,22.0,62.0,7.7,1005.5,23.1,57.0,7.2,1005.9,24.3,51.0,8.4,1006.3,24.6,51.0,8.3,1006.5,4,4,21.0
2024-10-25 05:00:00,21.4,65.0,7.2,1004.5,21.7,63.0,7.3,1004.5,21.8,63.0,7.1,1004.8,22.0,62.0,7.7,1005.5,23.1,57.0,7.2,1005.9,24.3,51.0,8.4,1006.3,5,4,21.5
2024-10-25 06:00:00,21.0,67.0,7.3,1005.0,21.4,65.0,7.2,1004.5,21.7,63.0,7.3,1004.5,21.8,63.0,7.1,1004.8,22.0,62.0,7.7,1005.5,23.1,57.0,7.2,1005.9,6,4,23.0
2024-10-25 07:00:00,21.5,68.0,7.4,1005.7,21.0,67.0,7.3,1005.0,21.4,65.0,7.2,1004.5,21.7,63.0,7.3,1004.5,21.8,63.0,7.1,1004.8,22.0,62.0,7.7,1005.5,7,4,25.6
2024-10-25 08:00:00,23.0,64.0,8.6,1006.6,21.5,68.0,7.4,1005.7,21.0,67.0,7.3,1005.0,21.4,65.0,7.2,1004.5,21.7,63.0,7.3,1004.5,21.8,63.0,7.1,1004.8,8,4,28.0
2024-10-25 09:00:00,25.6,59.0,8.8,1007.5,23.0,64.0,8.6,1006.6,21.5,68.0,7.4,1005.7,21.0,67.0,7.3,1005.0,21.4,65.0,7.2,1004.5,21.7,63.0,7.3,1004.5,9,4,30.1
2024-10-25 10:00:00,28.0,54.0,7.8,1008.2,25.6,59.0,8.8,1007.5,23.0,64.0,8.6,1006.6,21.5,68.0,7.4,1005.7,21.0,67.0,7.3,1005.0,21.4,65.0,7.2,1004.5,10,4,32.0
2024-10-25 11:00:00,30.1,49.0,7.6,1007.9,28.0,54.0,7.8,1008.2,25.6,59.0,8.8,1007.5,23.0,64.0,8.6,1006.6,21.5,68.0,7.4,1005.7,21.0,67.0,7.3,1005.0,11,4,33.2
2024-10-25 12:00:00,32.0,46.0,8.6,1007.0,30.1,49.0,7.6,1007.9,28.0,54.0,7.8,1008.2,25.6,59.0,8.8,1007.5,23.0,64.0,8.6,1006.6,21.5,68.0,7.4,1005.7,12,4,33.8
2024-10-25 13:00:00,33.2,40.0,11.1,1006.1,32.0,46.0,8.6,1007.0,30.1,49.0,7.6,1007.9,28.0,54.0,7.8,1008.2,25.6,59.0,8.8,1007.5,23.0,64.0,8.6,1006.6,13,4,34.0
2024-10-25 14:00:00,33.8,37.0,10.9,1005.2,33.2,40.0,11.1,1006.1,32.0,46.0,8.6,1007.0,30.1,49.0,7.6,1007.9,28.0,54.0,7.8,1008.2,25.6,59.0,8.8,1007.5,14,4,34.1
2024-10-25 15:00:00,34.0,34.0,10.5,1004.3,33.8,37.0,10.9,1005.2,33.2,40.0,11.1,1006.1,32.0,46.0,8.6,1007.0,30.1,49.0,7.6,1007.9,28.0,54.0,7.8,1008.2,15,4,33.4
2024-10-25 16:00:00,34.1,33.0,10.8,1003.9,34.0,34.0,10.5,1004.3,33.8,37.0,10.9,1005.2,33.2,40.0,11.1,1006.1,32.0,46.0,8.6,1007.0,30.1,49.0,7.6,1007.9,16,4,30.5
2024-10-25 17:00:00,33.4,37.0,8.7,1004.0,34.1,33.0,10.8,1003.9,34.0,34.0,10.5,1004.3,33.8,37.0,10.9,1005.2,33.2,40.0,11.1,1006.1,32.0,46.0,8.6,1007.0,17,4,31.5
2024-10-25 18:00:00,30.5,61.0,6.1,1004.3,33.4,37.0,8.7,1004.0,34.1,33.0,10.8,1003.9,34.0,34.0,10.5,1004.3,33.8,37.0,10.9,1005.2,33.2,40.0,11.1,1006.1,18,4,30.5
2024-10-25 19:00:00,31.5,42.0,5.8,1004.4,30.5,61.0,6.1,1004.3,33.4,37.0,8.7,1004.0,34.1,33.0,10.8,1003.9,34.0,34.0,10.5,1004.3,33.8,37.0,10.9,1005.2,19,4,29.6
2024-10-25 20:00:00,30.5,43.0,2.9,1005.1,31.5,42.0,5.8,1004.4,30.5,61.0,6.1,1004.3,33.4,37.0,8.7,1004.0,34.1,33.0,10.8,1003.9,34.0,34.0,10.5,1004.3,20,4,25.3
2024-10-25 21:00:00,29.6,46.0,1.3,1005.8,30.5,43.0,2.9,1005.1,31.5,42.0,5.8,1004.4,30.5,61.0,6.1,1004.3,33.4,37.0,8.7,1004.0,34.1,33.0,10.8,1003.9,21,4,24.0
2024-10-25 22:00:00,25.3,64.0,8.0,1006.3,29.6,46.0,1.3,1005.8,30.5,43.0,2.9,1005.1,31.5,42.0,5.8,1004.4,30.5,61.0,6.1,1004.3,33.4,37.0,8.7,1004.0,22,4,24.5
2024-10-25 23:00:00,24.0,73.0,8.4,1006.8,25.3,64.0,8.0,1006.3,29.6,46.0,1.3,1005.8,30.5,43.0,2.9,1005.1,31.5,42.0,5.8,1004.4,30.5,61.0,6.1,1004.3,23,4,22.7
2024-10-26 00:00:00,24.5,69.0,2.2,1006.4,24.0,73.0,8.4,1006.8,25.3,64.0,8.0,1006.3,29.6,46.0,1.3,1005.8,30.5,43.0,2.9,1005.1,31.5,42.0,5.8,1004.4,0,5,22.0
2024-10-26 01:00:00,22.7,76.0,6.7,1006.1,24.5,69.0,2.2,1006.4,24.0,73.0,8.4,1006.8,25.3,64.0,8.0,1006.3,29.6,46.0,1.3,1005.8,30.5,43.0,2.9,1005.1,1,5,21.1
2024-10-26 02:00:00,22.0,74.0,5.4,1005.8,22.7,76.0,6.7,1006.1,24.5,69.0,2.2,1006.4,24.0,73.0,8.4,1006.8,25.3,64.0,8.0,1006.3,29.6,46.0,1.3,1005.8,2,5,20.5
2024-10-26 03:00:00,21.1,74.0,4.2,1005.2,22.0,74.0,5.4,1005.8,22.7,76.0,6.7,1006.1,24.5,69.0,2.2,1006.4,24.0,73.0,8.4,1006.8,25.3,64.0,8.0,1006.3,3,5,20.1
2024-10-26 04:00:00,20.5,77.0,4.7,1005.2,21.1,74.0,4.2,1005.2,22.0,74.0,5.4,1005.8,22.7,76.0,6.7,1006.1,24.5,69.0,2.2,1006.4,24.0,73.0,8.4,1006.8,4,5,19.9
2024-10-26 05:00:00,20.1,81.0,5.0,1005.2,20.5,77.0,4.7,1005.2,21.1,74.0,4.2,1005.2,22.0,74.0,5.4,1005.8,22.7,76.0,6.7,1006.1,24.5,69.0,2.2,1006.4,5,5,20.5
2024-10-26 06:00:00,19.9,83.0,6.3,1005.5,20.1,81.0,5.0,1005.2,20.5,77.0,4.7,1005.2,21.1,74.0,4.2,1005.2,22.0,74.0,5.4,1005.8,22.7,76.0,6.7,1006.1,6,5,21.8
2024-10-26 07:00:00,20.5,81.0,5.0,1006.4,19.9,83.0,6.3,1005.5,20.1,81.0,5.0,1005.2,20.5,77.0,4.7,1005.2,21.1,74.0,4.2,1005.2,22.0,74.0,5.4,1005.8,7,5,24.9
2024-10-26 08:00:00,21.8,76.0,8.0,1007.0,20.5,81.0,5.0,1006.4,19.9,83.0,6.3,1005.5,20.1,81.0,5.0,1005.2,20.5,77.0,4.7,1005.2,21.1,74.0,4.2,1005.2,8,5,28.0
2024-10-26 09:00:00,24.9,68.0,5.2,1007.7,21.8,76.0,8.0,1007.0,20.5,81.0,5.0,1006.4,19.9,83.0,6.3,1005.5,20.1,81.0,5.0,1005.2,20.5,77.0,4.7,1005.2,9,5,30.4
2024-10-26 10:00:00,28.0,59.0,4.4,1008.2,24.9,68.0,5.2,1007.7,21.8,76.0,8.0,1007.0,20.5,81.0,5.0,1006.4,19.9,83.0,6.3,1005.5,20.1,81.0,5.0,1005.2,10,5,32.0
2024-10-26 11:00:00,30.4,52.0,4.8,1008.2,28.0,59.0,4.4,1008.2,24.9,68.0,5.2,1007.7,21.8,76.0,8.0,1007.0,20.5,81.0,5.0,1006.4,19.9,83.0,6.3,1005.5,11,5,33.2
2024-10-26 12:00:00,32.0,46.0,3.6,1007.3,30.4,52.0,4.8,1008.2,28.0,59.0,4.4,1008.2,24.9,68.0,5.2,1007.7,21.8,76.0,8.0,1007.0,20.5,81.0,5.0,1006.4,12,5,34.0
2024-10-26 13:00:00,33.2,42.0,1.5,1006.2,32.0,46.0,3.6,1007.3,30.4,52.0,4.8,1008.2,28.0,59.0,4.4,1008.2,24.9,68.0,5.2,1007.7,21.8,76.0,8.0,1007.0,13,5,34.5
2024-10-26 14:00:00,34.0,38.0,0.5,1005.2,33.2,42.0,1.5,1006.2,32.0,46.0,3.6,1007.3,30.4,52.0,4.8,1008.2,28.0,59.0,4.4,1008.2,24.9,68.0,5.2,1007.7,14,5,34.6
2024-10-26 15:00:00,34.5,36.0,2.0,1004.0,34.0,38.0,0.5,1005.2,33.2,42.0,1.5,1006.2,32.0,46.0,3.6,1007.3,30.4,52.0,4.8,1008.2,28.0,59.0,4.4,1008.2,15,5,34.3
2024-10-26 16:00:00,34.6,35.0,3.6,1003.5,34.5,36.0,2.0,1004.0,34.0,38.0,0.5,1005.2,33.2,42.0,1.5,1006.2,32.0,46.0,3.6,1007.3,30.4,52.0,4.8,1008.2,16,5,31.8
2024-10-26 17:00:00,34.3,37.0,5.4,1003.4,34.6,35.0,3.6,1003.5,34.5,36.0,2.0,1004.0,34.0,38.0,0.5,1005.2,33.2,42.0,1.5,1006.2,32.0,46.0,3.6,1007.3,17,5,28.7
2024-10-26 18:00:00,31.8,52.0,5.1,1003.6,34.3,37.0,5.4,1003.4,34.6,35.0,3.6,1003.5,34.5,36.0,2.0,1004.0,34.0,38.0,0.5,1005.2,33.2,42.0,1.5,1006.2,18,5,28.7
2024-10-26 19:00:00,28.7,54.0,9.8,1004.0,31.8,52.0,5.1,1003.6,34.3,37.0,5.4,1003.4,34.6,35.0,3.6,1003.5,34.5,36.0,2.0,1004.0,34.0,38.0,0.5,1005.2,19,5,28.5
2024-10-26 20:00:00,28.7,51.0,8.4,1004.6,28.7,54.0,9.8,1004.0,31.8,52.0,5.1,1003.6,34.3,37.0,5.4,1003.4,34.6,35.0,3.6,1003.5,34.5,36.0,2.0,1004.0,20,5,29.6
2024-10-26 21:00:00,28.5,51.0,6.7,1004.9,28.7,51.0,8.4,1004.6,28.7,54.0,9.8,1004.0,31.8,52.0,5.1,1003.6,34.3,37.0,5.4,1003.4,34.6,35.0,3.6,1003.5,21,5,27.4
2024-10-26 22:00:00,29.6,47.0,3.8,1005.0,28.5,51.0,6.7,1004.9,28.7,51.0,8.4,1004.6,28.7,54.0,9.8,1004.0,31.8,52.0,5.1,1003.6,34.3,37.0,5.4,1003.4,22,5,24.2
2024-10-26 23:00:00,27.4,55.0,4.7,1005.1,29.6,47.0,3.8,1005.0,28.5,51.0,6.7,1004.9,28.7,51.0,8.4,1004.6,28.7,54.0,9.8,1004.0,31.8,52.0,5.1,1003.6,23,5,23.1
2024-10-27 00:00:00,24.2,66.0,7.3,1005.1,27.4,55.0,4.7,1005.1,29.6,47.0,3.8,1005.0,28.5,51.0,6.7,1004.9,28.7,51.0,8.4,1004.6,28.7,54.0,9.8,1004.0,0,6,22.7
2024-10-27 01:00:00,23.1,71.0,8.4,1004.9,24.2,66.0,7.3,1005.1,27.4,55.0,4.7,1005.1,29.6,47.0,3.8,1005.0,28.5,51.0,6.7,1004.9,28.7,51.0,8.4,1004.6,1,6,22.1
2024-10-27 02:00:00,22.7,73.0,7.3,1004.6,23.1,71.0,8.4,1004.9,24.2,66.0,7.3,1005.1,27.4,55.0,4.7,1005.1,29.6,47.0,3.8,1005.0,28.5,51.0,6.7,1004.9,2,6,21.7
2024-10-27 03:00:00,22.1,76.0,8.4,1003.9,22.7,73.0,7.3,1004.6,23.1,71.0,8.4,1004.9,24.2,66.0,7.3,1005.1,27.4,55.0,4.7,1005.1,29.6,47.0,3.8,1005.0,3,6,21.1
2024-10-27 04:00:00,21.7,76.0,7.8,1003.8,22.1,76.0,8.4,1003.9,22.7,73.0,7.3,1004.6,23.1,71.0,8.4,1004.9,24.2,66.0,7.3,1005.1,27.4,55.0,4.7,1005.1,4,6,20.7
2024-10-27 05:00:00,21.1,77.0,7.2,1003.6,21.7,76.0,7.8,1003.8,22.1,76.0,8.4,1003.9,22.7,73.0,7.3,1004.6,23.1,71.0,8.4,1004.9,24.2,66.0,7.3,1005.1,5,6,22.7
2024-10-27 06:00:00,20.7,78.0,6.0,1003.9,21.1,77.0,7.2,1003.6,21.7,76.0,7.8,1003.8,22.1,76.0,8.4,1003.9,22.7,73.0,7.3,1004.6,23.1,71.0,8.4,1004.9,6,6,23.5
2024-10-27 07:00:00,22.7,66.0,7.4,1004.8,20.7,78.0,6.0,1003.9,21.1,77.0,7.2,1003.6,21.7,76.0,7.8,1003.8,22.1,76.0,8.4,1003.9,22.7,73.0,7.3,1004.6,7,6,26.3
2024-10-27 08:00:00,23.5,66.0,8.1,1005.4,22.7,66.0,7.4,1004.8,20.7,78.0,6.0,1003.9,21.1,77.0,7.2,1003.6,21.7,76.0,7.8,1003.8,22.1,76.0,8.4,1003.9,8,6,29.3
2024-10-27 09:00:00,26.3,61.0,6.2,1006.1,23.5,66.0,8.1,1005.4,22.7,66.0,7.4,1004.8,20.7,78.0,6.0,1003.9,21.1,77.0,7.2,1003.6,21.7,76.0,7.8,1003.8,9,6,31.8
2024-10-27 10:00:00,29.3,53.0,2.2,1006.7,26.3,61.0,6.2,1006.1,23.5,66.0,8.1,1005.4,22.7,66.0,7.4,1004.8,20.7,78.0,6.0,1003.9,21.1,77.0,7.2,1003.6,10,6,33.5
2024-10-27 11:00:00,31.8,46.0,0.7,1006.6,29.3,53.0,2.2,1006.7,26.3,61.0,6.2,1006.1,23.5,66.0,8.1,1005.4,22.7,66.0,7.4,1004.8,20.7,78.0,6.0,1003.9,11,6,34.9
2024-10-27 12:00:00,33.5,41.0,0.6,1005.6,31.8,46.0,0.7,1006.6,29.3,53.0,2.2,1006.7,26.3,61.0,6.2,1006.1,23.5,66.0,8.1,1005.4,22.7,66.0,7.4,1004.8,12,6,36.0
2024-10-27 13:00:00,34.9,37.0,1.8,1004.3,33.5,41.0,0.6,1005.6,31.8,46.0,0.7,1006.6,29.3,53.0,2.2,1006.7,26.3,61.0,6.2,1006.1,23.5,66.0,8.1,1005.4,13,6,36.7
2024-10-27 14:00:00,36.0,32.0,2.4,1003.2,34.9,37.0,1.8,1004.3,33.5,41.0,0.6,1005.6,31.8,46.0,0.7,1006.6,29.3,53.0,2.2,1006.7,26.3,61.0,6.2,1006.1,14,6,37.0
2024-10-27 15:00:00,36.7,29.0,3.4,1002.0,36.0,32.0,2.4,1003.2,34.9,37.0,1.8,1004.3,33.5,41.0,0.6,1005.6,31.8,46.0,0.7,1006.6,29.3,53.0,2.2,1006.7,15,6,36.5
2024-10-27 16:00:00,37.0,27.0,4.5,1001.4,36.7,29.0,3.4,1002.0,36.0,32.0,2.4,1003.2,34.9,37.0,1.8,1004.3,33.5,41.0,0.6,1005.6,31.8,46.0,0.7,1006.6,16,6,33.2
2024-10-27 17:00:00,36.5,28.0,3.4,1001.3,37.0,27.0,4.5,1001.4,36.7,29.0,3.4,1002.0,36.0,32.0,2.4,1003.2,34.9,37.0,1.8,1004.3,33.5,41.0,0.6,1005.6,17,6,31.5
2024-10-27 18:00:00,33.2,60.0,2.5,1001.7,36.5,28.0,3.4,1001.3,37.0,27.0,4.5,1001.4,36.7,29.0,3.4,1002.0,36.0,32.0,2.4,1003.2,34.9,37.0,1.8,1004.3,18,6,30.1
2024-10-27 19:00:00,31.5,42.0,3.8,1001.7,33.2,60.0,2.5,1001.7,36.5,28.0,3.4,1001.3,37.0,27.0,4.5,1001.4,36.7,29.0,3.4,1002.0,36.0,32.0,2.4,1003.2,19,6,29.0
2024-10-27 20:00:00,30.1,49.0,4.5,1002.2,31.5,42.0,3.8,1001.7,33.2,60.0,2.5,1001.7,36.5,28.0,3.4,1001.3,37.0,27.0,4.5,1001.4,36.7,29.0,3.4,1002.0,20,6,27.0
2024-10-27 21:00:00,29.0,52.0,4.3,1002.7,30.1,49.0,4.5,1002.2,31.5,42.0,3.8,1001.7,33.2,60.0,2.5,1001.7,36.5,28.0,3.4,1001.3,37.0,27.0,4.5,1001.4,21,6,26.7
2024-10-27 22:00:00,27.0,50.0,9.1,1002.8,29.0,52.0,4.3,1002.7,30.1,49.0,4.5,1002.2,31.5,42.0,3.8,1001.7,33.2,60.0,2.5,1001.7,36.5,28.0,3.4,1001.3,22,6,25.4
2024-10-27 23:00:00,26.7,45.0,7.7,1002.7,27.0,50.0,9.1,1002.8,29.0,52.0,4.3,1002.7,30.1,49.0,4.5,1002.2,31.5,42.0,3.8,1001.7,33.2,60.0,2.5,1001.7,23,6,26.4
2024-10-28 00:00:00,25.4,50.0,7.3,1002.4,26.7,45.0,7.7,1002.7,27.0,50.0,9.1,1002.8,29.0,52.0,4.3,1002.7,30.1,49.0,4.5,1002.2,31.5,42.0,3.8,1001.7,0,0,24.7
2024-10-28 01:00:00,26.4,46.0,4.2,1002.0,25.4,50.0,7.3,1002.4,26.7,45.0,7.7,1002.7,27.0,50.0,9.1,1002.8,29.0,52.0,4.3,1002.7,30.1,49.0,4.5,1002.2,1,0,23.1
2024-10-28 02:00:00,24.7,53.0,3.8,1001.6,26.4,46.0,4.2,1002.0,25.4,50.0,7.3,1002.4,26.7,45.0,7.7,1002.7,27.0,50.0,9.1,1002.8,29.0,52.0,4.3,1002.7,2,0,22.2
2024-10-28 03:00:00,23.1,57.0,5.4,1001.1,24.7,53.0,3.8,1001.6,26.4,46.0,4.2,1002.0,25.4,50.0,7.3,1002.4,26.7,45.0,7.7,1002.7,27.0,50.0,9.1,1002.8,3,0,22.0
2024-10-28 04:00:00,22.2,62.0,7.6,1001.0,23.1,57.0,5.4,1001.1,24.7,53.0,3.8,1001.6,26.4,46.0,4.2,1002.0,25.4,50.0,7.3,1002.4,26.7,45.0,7.7,1002.7,4,0,21.4
2024-10-28 05:00:00,22.0,63.0,5.5,1001.4,22.2,62.0,7.6,1001.0,23.1,57.0,5.4,1001.1,24.7,53.0,3.8,1001.6,26.4,46.0,4.2,1002.0,25.4,50.0,7.3,1002.4,5,0,22.0
2024-10-28 06:00:00,21.4,67.0,5.0,1001.7,22.0,63.0,5.5,1001.4,22.2,62.0,7.6,1001.0,23.1,57.0,5.4,1001.1,24.7,53.0,3.8,1001.6,26.4,46.0,4.2,1002.0,6,0,22.8
2024-10-28 07:00:00,22.0,69.0,7.6,1002.4,21.4,67.0,5.0,1001.7,22.0,63.0,5.5,1001.4,22.2,62.0,7.6,1001.0,23.1,57.0,5.4,1001.1,24.7,53.0,3.8,1001.6,7,0,26.0
2024-10-28 08:00:00,22.8,67.0,9.7,1003.4,22.0,69.0,7.6,1002.4,21.4,67.0,5.0,1001.7,22.0,63.0,5.5,1001.4,22.2,62.0,7.6,1001.0,23.1,57.0,5.4,1001.1,8,0,29.4
2024-10-28 09:00:00,26.0,59.0,7.1,1004.1,22.8,67.0,9.7,1003.4,22.0,69.0,7.6,1002.4,21.4,67.0,5.0,1001.7,22.0,63.0,5.5,1001.4,22.2,62.0,7.6,1001.0,9,0,31.9
2024-10-28 10:00:00,29.4,52.0,6.2,1004.7,26.0,59.0,7.1,1004.1,22.8,67.0,9.7,1003.4,22.0,69.0,7.6,1002.4,21.4,67.0,5.0,1001.7,22.0,63.0,5.5,1001.4,10,0,33.6
2024-10-28 11:00:00,31.9,46.0,8.0,1004.6,29.4,52.0,6.2,1004.7,26.0,59.0,7.1,1004.1,22.8,67.0,9.7,1003.4,22.0,69.0,7.6,1002.4,21.4,67.0,5.0,1001.7,11,0,34.8
